,Date,Price Gold,Price Nasdaq100,Price S&P500,Price DAX,Price Euro Bund
2486,2022-07-12,1723.6,11780.0,3825.0,12823.0,151.32
2487,2022-07-13,1733.6,11729.5,3795.75,12809.0,152.7
2488,2022-07-14,1708.2,11810.5,3797.75,12710.0,152.98
2489,2022-07-17,1706.4,12043.5,3878.5,,
2490,2022-07-18,1707.2,11909.5,3838.5,12854.0,152.95
2491,2022-07-19,1709.5,12330.5,3947.0,12864.0,152.2
2492,2022-07-20,1693.7,12440.0,3954.0,13340.0,151.01
2493,2022-07-21,1717.2,12559.25,3988.0,13200.0,151.88
2494,2022-07-24,1726.3,12444.5,3967.75,,
2495,2022-07-25,1717.9,12311.25,3959.0,13172.0,154.21
2496,2022-07-26,1715.2,12192.0,3939.25,13179.0,154.82
2497,2022-07-27,1751.4,12580.0,4022.0,13155.0,155.8
2498,2022-07-28,1773.1,12920.25,4105.0,13206.0,155.75
2499,2022-07-31,1782.5,12981.0,4137.5,,
2500,2022-08-01,1789.2,12974.25,4119.75,13478.0,157.35
2501,2022-08-02,1777.3,12921.0,4097.0,13449.0,158.57
2502,2022-08-03,1782.1,13247.0,4150.25,13408.0,157.48
2503,2022-08-04,1807.7,13327.25,4152.0,13624.0,157.39
2504,2022-08-07,1790.3,13227.75,4149.75,,
2505,2022-08-08,1805.5,13206.25,4148.5,13605.0,155.97
2506,2022-08-09,1811.5,13050.0,4128.75,13678.0,156.97
2507,2022-08-10,1807.9,13380.5,4210.75,13521.0,156.37
2508,2022-08-11,1805.2,13344.25,4219.25,13730.0,156.53
2509,2022-08-14,1818.9,13571.5,4277.0,,
2510,2022-08-15,1795.5,13674.75,4294.5,13862.0,155.65
2511,2022-08-16,1790.8,13658.0,4309.25,13826.0,156.69
2512,2022-08-17,1777.1,13503.0,4279.5,13943.0,155.81
2513,2022-08-18,1773.1,13534.25,4287.0,13632.0,154.2
2514,2022-08-21,1760.6,13226.5,4221.0,,
2515,2022-08-22,1750.0,12933.75,4147.0,13492.0,152.16
2516,2022-08-23,1761.3,12892.0,4128.25,13220.0,151.29
2517,2022-08-24,1764.4,12944.0,4148.75,13137.0,150.69
2518,2022-08-25,1771.8,13153.75,4198.25,13205.0,150.31
2519,2022-08-28,1748.4,12485.0,4024.0,,
2520,2022-08-29,1749.8,12503.5,4035.75,12793.0,148.95
2521,2022-08-30,1735.5,12366.0,3987.25,12912.0,148.63
2522,2022-08-31,1723.0,12284.75,3958.0,12939.0,148.48
2523,2022-09-01,1707.8,12297.75,3967.5,12764.0,147.49
2524,2022-09-04,1724.2,12110.5,3929.0,,
2525,2022-09-05,1720.2,12136.0,3936.25,12718.0,149.07
2526,2022-09-06,1712.9,12019.75,3907.5,12750.0,145.33
2527,2022-09-07,1729.5,12267.75,3980.0,12790.0,144.56
2528,2022-09-08,1719.6,12345.25,4010.25,12985.0,145.37
2529,2022-09-11,1728.4,12702.25,4096.0,,
2530,2022-09-12,1736.0,12854.0,4137.5,13146.0,143.52
2531,2022-09-13,1711.6,12128.0,3956.75,13410.0,144.17
2532,2022-09-14,1707.2,12234.0,3972.0,13074.0,143.26
2533,2022-09-15,1673.7,11951.5,3904.0,13101.0,143.58
2534,2022-09-18,1685.4,11920.0,3889.5,,
2535,2022-09-19,1684.9,12045.75,3923.0,12785.0,143.19
2536,2022-09-20,1673.2,11946.0,3878.75,12918.0,142.4
2537,2022-09-21,1682.8,11661.25,3794.0,12671.0,140.86
2538,2022-09-22,1680.1,11583.75,3777.25,12560.0,141.16
2539,2022-09-25,1651.0,11362.5,3705.25,,
2540,2022-09-26,1629.2,11315.5,3668.0,12308.0,139.2
2541,2022-09-27,1636.5,11361.0,3668.5,12266.0,137.7
2542,2022-09-28,1669.0,11544.0,3730.25,12160.0,137.0
2543,2022-09-29,1669.5,11220.0,3656.5,12305.0,138.33
2544,2022-10-02,1670.0,11023.0,3594.75,,
2545,2022-10-03,1708.4,11314.5,3696.5,11900.0,138.29
2546,2022-10-04,1734.4,11630.25,3801.0,12277.0,141.24
2547,2022-10-05,1725.5,11628.0,3795.75,12645.0,141.5
2548,2022-10-06,1721.0,11494.5,3745.75,12674.0,139.81
2549,2022-10-09,1703.8,11042.5,3637.5,,
2550,2022-10-10,1675.6,10987.0,3624.75,12199.0,137.68
2551,2022-10-11,1673.4,10875.0,3607.0,12312.0,136.55
2552,2022-10-12,1680.2,10859.0,3596.25,12173.0,135.8
2553,2022-10-13,1672.8,11064.75,3680.25,12209.0,136.29
2554,2022-10-16,1649.9,10720.0,3591.0,,
2555,2022-10-17,1655.9,11161.25,3706.25,12420.0,136.37
2556,2022-10-18,1657.2,11320.25,3759.75,12728.0,136.78
2557,2022-10-19,1634.6,11134.0,3708.0,12886.0,137.2
2558,2022-10-20,1632.4,11061.25,3677.75,12738.0,135.6
2559,2022-10-23,1662.9,11393.75,3771.0,,
2560,2022-10-24,1654.5,11453.75,3803.25,12900.0,135.53
2561,2022-10-25,1657.7,11510.0,3841.0,12968.0,136.46
2562,2022-10-26,1668.8,11417.75,3844.25,13034.0,138.24
2563,2022-10-27,1667.2,11122.75,3798.25,13203.0,138.92
2564,2022-10-30,1647.2,11592.5,3911.5,,
2565,2022-10-31,1636.1,11455.0,3884.0,13343.0,138.85
2566,2022-11-01,1651.4,11320.25,3863.0,13309.0,138.48
2567,2022-11-02,1639.1,10938.0,3766.75,13375.0,138.75
2568,2022-11-03,1631.7,10712.0,3724.0,13128.0,138.0
2569,2022-11-06,1678.6,10786.5,3750.0,,
2570,2022-11-07,1678.0,11016.0,3812.75,13437.0,136.83
2571,2022-11-08,1715.2,11089.25,3832.5,13564.0,136.14
2572,2022-11-09,1709.7,10841.0,3757.0,13665.0,137.1
2573,2022-11-10,1758.3,11669.75,3973.0,13601.0,138.57
2574,2022-11-13,1769.4,11791.0,3984.0,,
2575,2022-11-14,1774.0,11768.5,3974.75,14305.0,138.41
2576,2022-11-15,1782.0,11882.0,3992.0,14280.0,138.62
2577,2022-11-16,1777.0,11777.75,3977.25,14242.0,139.71
2578,2022-11-17,1763.1,11747.75,3960.5,14281.0,140.7
2579,2022-11-20,1752.0,11723.0,3972.5,,
2580,2022-11-21,1739.7,11588.0,3957.75,14431.0,140.14
2581,2022-11-22,1740.8,11741.5,4010.0,14426.0,140.06
2582,2022-11-23,1751.0,11878.0,4038.75,14499.0,140.47
2583,2022-11-24,1755.6,11914.25,4043.75,14457.0,141.2
2584,2022-11-27,1755.0,11731.25,4020.25,,
2585,2022-11-28,1754.6,11625.0,3972.0,14482.0,140.8
2586,2022-11-29,1763.4,11520.0,3962.25,14371.0,140.37
2587,2022-11-30,1783.1,12079.25,4094.5,14415.0,141.01
2588,2022-12-01,1817.0,12039.75,4077.5,14585.0,141.86
2589,2022-12-04,1810.5,12000.5,4074.0,,
2590,2022-12-05,1780.8,11812.0,4005.75,14544.0,142.06
2591,2022-12-06,1783.3,11566.0,3944.5,14470.0,141.85
2592,2022-12-07,1799.5,11500.0,3935.75,14324.0,142.11
2593,2022-12-08,1801.9,11641.5,3964.75,14282.0,142.45
2594,2022-12-11,1808.0,11671.5,3965.75,,
2595,2022-12-12,1792.3,11816.75,4022.25,14318.0,140.41
2596,2022-12-13,1822.6,11955.0,4054.5,14367.0,140.17
2597,2022-12-14,1818.7,11884.25,4037.0,14477.0,140.62
2598,2022-12-15,1786.9,11446.5,3920.0,14490.0,140.06
2599,2022-12-18,1801.6,11328.75,3874.0,,
2600,2022-12-19,1796.8,11182.5,3842.75,14004.0,137.57
2601,2022-12-20,1827.9,11206.5,3857.25,13990.0,137.2
2602,2022-12-21,1823.8,11357.0,3915.0,14024.0,135.84
2603,2022-12-22,1801.0,11061.0,3850.0,14148.0,135.86
2604,2022-12-26,1808.2,11104.0,3878.0,,
2605,2022-12-27,1822.4,10915.75,3858.0,14075.0,134.69
2606,2022-12-28,1812.3,10785.75,3811.0,14043.0,133.48
2607,2022-12-29,1821.8,11033.5,3869.75,13946.0,133.5
2608,2023-01-02,1831.8,11122.5,3895.0,13930.0,132.7
2609,2023-01-03,1845.2,10941.25,3842.75,14036.0,134.19
2610,2023-01-04,1861.2,10988.5,3871.0,14265.0,135.34
2611,2023-01-05,1835.9,10838.75,3833.0,14544.0,136.3
2612,2023-01-08,1872.8,11126.5,3918.5,,
2613,2023-01-09,1875.7,11184.75,3914.5,14734.0,137.13
2614,2023-01-10,1881.3,11282.5,3941.0,14782.0,136.86
2615,2023-01-11,1879.7,11474.5,3991.75,14916.0,136.51
2616,2023-01-12,1898.8,11528.5,4003.0,15058.0,137.84
2617,2023-01-15,1923.8,11613.5,4020.0,,
2618,2023-01-16,1918.4,11570.0,4010.0,15192.0,137.94
2619,2023-01-17,1911.1,11619.75,4008.5,15196.0,138.22
2620,2023-01-18,1907.0,11470.5,3945.25,15216.0,139.13
2621,2023-01-19,1933.7,11401.0,3925.0,15179.0,140.27
2622,2023-01-22,1928.4,11676.75,3987.0,,
2623,2023-01-23,1932.0,11933.0,4036.5,15141.0,138.16
2624,2023-01-24,1938.7,11970.5,4039.0,15177.0,137.88
2625,2023-01-25,1948.0,11874.75,4031.0,15133.0,138.5
2626,2023-01-26,1929.3,12049.0,4065.0,15207.0,138.62
2627,2023-01-29,1944.0,12212.5,4077.0,,
2628,2023-01-30,1938.6,11984.0,4039.25,15204.0,137.54
2629,2023-01-31,1944.0,12116.0,4085.75,15164.0,136.66
2630,2023-02-01,1967.1,12520.0,4145.5,15207.0,136.92
2631,2023-02-02,1926.3,12748.25,4176.0,15324.0,137.11
2632,2023-02-05,1878.0,12572.0,4134.25,,
2633,2023-02-06,1880.3,12513.0,4123.5,15427.0,137.66
2634,2023-02-07,1885.1,12747.0,4167.25,15420.0,136.83
2635,2023-02-08,1888.3,12555.0,4132.25,15455.0,136.13
2636,2023-02-09,1873.5,12448.75,4098.0,15486.0,136.35
2637,2023-02-12,1876.7,12357.5,4105.0,,
2638,2023-02-13,1864.1,12547.25,4149.75,15309.0,135.99
2639,2023-02-14,1865.1,12620.75,4141.25,15457.0,136.1
2640,2023-02-15,1846.5,12740.0,4159.0,15474.0,135.29
2641,2023-02-16,1845.7,12462.5,4095.5,15603.0,134.74
2642,2023-02-19,1850.5,12380.0,4083.0,,
2643,2023-02-20,1850.8,12369.25,4076.0,15525.0,135.21
2644,2023-02-21,1843.7,12108.0,4007.5,15491.0,134.87
2645,2023-02-22,1834.7,12176.25,4010.0,15393.0,133.9
2646,2023-02-23,1829.7,12190.0,4015.25,15445.0,134.18
2647,2023-02-26,1818.0,12003.0,3976.5,,
2648,2023-02-27,1823.9,12093.5,3991.5,15258.0,134.19
2649,2023-02-28,1834.0,12041.25,3968.5,15449.0,133.55
2650,2023-03-01,1843.8,11967.0,3959.75,15338.0,132.56
2651,2023-03-02,1842.1,12049.0,3983.0,15376.0,131.82
2652,2023-03-05,1861.0,12306.25,4049.25,,
2653,2023-03-06,1852.6,12320.25,4053.75,15618.0,131.27
2654,2023-03-07,1818.0,12170.0,3990.0,15656.0,130.77
2655,2023-03-08,1818.0,12231.0,3997.0,15529.0,131.03
2656,2023-03-09,1835.1,12005.0,3919.0,15645.0,131.74
2657,2023-03-12,1877.1,12014.0,3920.5,,
2658,2023-03-13,1919.4,12080.0,3897.25,15398.0,133.61
2659,2023-03-14,1908.2,12329.75,3953.75,14986.0,136.12
2660,2023-03-15,1922.8,12398.75,3924.75,15222.0,133.91
2661,2023-03-16,1925.9,12708.0,3995.0,15037.0,136.97
2662,2023-03-19,1989.7,12690.0,3963.75,,
2663,2023-03-20,1983.1,12699.75,3986.5,15083.0,137.6
2664,2023-03-21,1943.5,12873.25,4038.75,15146.0,138.04
2665,2023-03-22,1974.0,12695.0,3972.75,15403.0,136.04
2666,2023-03-23,1996.1,12871.5,3988.75,15261.0,136.31
2667,2023-03-26,1974.3,12935.0,4018.75,,
2668,2023-03-27,1957.8,12810.5,4013.5,15227.0,137.6
2669,2023-03-28,1992.1,12745.5,4006.5,15335.0,136.42
2670,2023-03-29,1982.7,12962.5,4058.0,15307.0,135.81
2671,2023-03-30,1998.0,13084.25,4081.0,15485.0,135.63
2672,2023-04-02,1990.0,13262.0,4127.0,,
2673,2023-04-03,2001.3,13259.0,4152.5,15774.0,135.9
2674,2023-04-04,2038.2,13230.0,4134.0,15764.0,136.52
2675,2023-04-05,2037.1,13072.75,4113.75,15770.0,136.48
2676,2023-04-09,2008.6,13179.75,4139.0,,
2677,2023-04-10,2007.0,13163.25,4138.5,,
2678,2023-04-11,2019.1,13073.75,4137.5,15846.0,136.62
2679,2023-04-12,2029.5,12957.0,4117.5,15817.0,135.94
2680,2023-04-13,2054.7,13183.0,4168.75,15812.0,135.32
2681,2023-04-16,2014.1,13212.5,4174.25,,
2682,2023-04-17,2007.9,13184.0,4177.0,15979.0,134.22
2683,2023-04-18,2017.9,13170.5,4176.0,15951.0,133.83
2684,2023-04-19,2007.7,13162.0,4172.25,16023.0,133.67
2685,2023-04-20,2016.1,13089.0,4153.75,16018.0,133.55
2686,2023-04-23,1992.0,13070.0,4150.0,,
2687,2023-04-24,1999.4,13050.25,4157.25,16012.0,133.71
2688,2023-04-25,2007.7,12940.0,4110.25,15997.0,133.54
2689,2023-04-26,1999.8,12965.0,4085.5,15933.0,135.08
2690,2023-04-27,1997.2,13215.0,4151.0,15882.0,134.72
2691,2023-04-30,2000.2,13317.0,4190.0,,
2692,2023-05-01,1990.5,13290.0,4179.5,,
2693,2023-05-02,2026.4,13162.0,4133.25,16059.0,135.01
2694,2023-05-03,2054.7,13064.0,4087.0,15868.0,136.26
2695,2023-05-04,2058.0,13060.0,4077.25,15848.0,136.61
2696,2023-05-07,2024.6,13316.0,4151.0,,
2697,2023-05-08,2028.4,13338.5,4150.5,16052.0,136.04
2698,2023-05-09,2041.6,13258.75,4133.0,16034.0,135.46
2699,2023-05-10,2036.8,13410.0,4152.75,16033.0,135.23
2700,2023-05-11,2020.5,13446.0,4144.5,15992.0,135.95
2701,2023-05-14,2013.4,13378.75,4132.25,,
2702,2015-04-02,,4306.75,2060.0,12056.0,158.91
2703,2021-04-01,,13330.5,4014.5,15045.0,171.1
2704,2023-04-06,,13162.75,4129.0,15664.0,137.11
2705,2013-03-22,,,,7915.0,144.71
2706,2013-03-28,,,,7810.0,145.67
2707,2013-04-05,,,,7820.0,145.97
2708,2013-04-12,,,,7840.0,145.29
2709,2013-04-19,,,,7505.0,146.15
2710,2013-04-26,,,,7820.0,146.37
2711,2013-05-03,,,,7982.0,146.95
2712,2013-05-10,,,,8275.0,145.65
2713,2013-05-17,,,,8354.0,145.25
2714,2013-05-24,,,,8384.0,144.54
2715,2013-05-31,,,,8397.0,143.79
2716,2013-06-07,,,,8131.0,143.88
2717,2013-06-14,,,,8142.0,143.46
2718,2013-06-21,,,,7937.0,141.94
2719,2013-06-28,,,,8003.0,141.65
2720,2013-07-05,,,,8016.0,142.27
2721,2013-07-12,,,,8181.0,143.1
2722,2013-07-19,,,,8294.0,144.24
2723,2013-07-26,,,,8338.0,142.61
2724,2013-08-02,,,,8442.0,142.3
2725,2013-08-09,,,,8339.0,142.1
2726,2013-08-16,,,,8353.0,140.08
2727,2013-08-23,,,,8418.0,139.77
2728,2013-08-30,,,,8214.0,140.6
2729,2013-09-06,,,,8209.0,136.42
2730,2013-09-13,,,,8477.0,137.29
2731,2013-09-20,,,,8704.0,138.6
2732,2013-09-27,,,,8670.0,139.81
2733,2013-10-04,,,,8583.0,140.19
2734,2013-10-11,,,,8730.0,139.81
2735,2013-10-18,,,,8850.0,139.7
2736,2013-10-25,,,,8950.0,140.87
2737,2013-11-01,,,,9036.0,142.06
2738,2013-11-08,,,,9030.0,141.92
2739,2013-11-15,,,,9154.0,141.67
2740,2013-11-22,,,,9214.0,141.01
2741,2013-11-29,,,,9384.0,141.69
2742,2013-12-06,,,,9111.0,139.59
2743,2013-12-13,,,,9029.0,140.18
2744,2013-12-20,,,,9378.0,139.81
2745,2013-12-27,,,,9564.0,139.56
2746,2014-01-03,,,,9386.0,139.1
2747,2014-01-10,,,,9477.0,139.62
2748,2014-01-17,,,,9739.0,141.16
2749,2014-01-24,,,,9668.0,142.33
2750,2014-01-31,,,,9378.0,143.43
2751,2014-02-07,,,,9285.0,143.32
2752,2014-02-14,,,,9614.0,143.83
2753,2014-02-21,,,,9648.0,143.45
2754,2014-02-28,,,,9620.0,145.1
2755,2014-03-07,,,,9548.0,142.22
2756,2014-03-14,,,,8943.0,143.75
2757,2014-03-21,,,,9330.0,142.37
2758,2014-03-28,,,,9486.0,143.68
2759,2014-04-04,,,,9662.0,142.87
2760,2014-04-11,,,,9371.0,143.78
2761,2014-04-17,,,,9328.0,144.44
2762,2014-04-25,,,,9535.0,143.98
2763,2014-05-02,,,,9644.0,144.75
2764,2014-05-09,,,,9580.0,144.92
2765,2014-05-16,,,,9678.0,146.63
2766,2014-05-23,,,,9734.0,146.0
2767,2014-05-30,,,,9943.0,146.63
2768,2014-06-06,,,,9977.0,145.26
2769,2014-06-13,,,,9942.0,145.34
2770,2014-06-20,,,,10004.0,146.05
2771,2014-06-27,,,,9827.0,147.19
2772,2014-07-04,,,,10034.0,146.53
2773,2014-07-11,,,,9693.0,147.63
2774,2014-07-18,,,,9702.0,148.34
2775,2014-07-25,,,,9781.0,147.95
2776,2014-08-01,,,,9396.0,147.99
2777,2014-08-08,,,,8950.0,149.68
2778,2014-08-15,,,,9244.0,149.88
2779,2014-08-22,,,,9389.0,150.27
2780,2014-08-29,,,,9490.0,151.66
2781,2014-09-05,,,,9702.0,148.68
2782,2014-09-12,,,,9712.0,148.3
2783,2014-09-19,,,,9850.0,147.79
2784,2014-09-26,,,,9503.0,149.51
2785,2014-10-10,,,,8922.0,150.3
2786,2014-10-17,,,,8580.0,151.21
2787,2014-10-24,,,,8995.0,150.4
2788,2014-10-31,,,,9307.0,150.76
2789,2014-11-07,,,,9440.0,151.11
2790,2014-11-14,,,,9258.0,151.67
2791,2014-11-21,,,,9509.0,151.59
2792,2014-11-28,,,,9971.0,152.9
2793,2014-12-05,,,,9905.0,153.02
2794,2014-12-12,,,,9770.0,154.3
2795,2014-12-19,,,,9927.0,154.87
2796,2015-01-02,,,,9796.0,155.86
2797,2015-01-09,,,,9816.0,156.37
2798,2015-01-16,,,,9965.0,157.66
2799,2015-01-23,,,,10500.0,157.82
2800,2015-01-30,,,,10798.0,158.7
2801,2015-02-06,,,,10885.0,158.57
2802,2015-02-13,,,,10980.0,159.09
2803,2015-02-20,,,,10976.0,158.5
2804,2015-02-27,,,,11318.0,159.79
2805,2015-03-06,,,,11522.0,157.15
2806,2015-03-13,,,,11849.0,157.94
2807,2015-03-20,,,,11966.0,158.79
2808,2015-03-27,,,,11920.0,158.44
2809,2015-04-10,,,,12236.0,159.04
2810,2015-04-17,,,,12025.0,160.32
2811,2015-04-24,,,,11790.0,159.18
2812,2015-05-08,,,,11447.0,154.36
2813,2015-05-15,,,,11570.0,153.11
2814,2015-05-22,,,,11885.0,153.58
2815,2015-05-29,,,,11697.0,155.25
2816,2015-06-05,,,,11255.0,150.92
2817,2015-06-12,,,,11308.0,150.92
2818,2015-06-19,,,,11097.0,151.44
2819,2015-06-26,,,,11400.0,151.03
2820,2015-07-03,,,,11132.0,151.02
2821,2015-07-10,,,,11206.0,152.08
2822,2015-07-17,,,,11730.0,152.23
2823,2015-07-24,,,,11483.0,153.43
2824,2015-07-31,,,,11283.0,154.43
2825,2015-08-07,,,,11588.0,153.77
2826,2015-08-14,,,,10988.0,154.98
2827,2015-08-21,,,,10153.0,155.87
2828,2015-08-28,,,,10313.0,153.85
2829,2015-09-04,,,,10143.0,154.26
2830,2015-09-11,,,,10249.0,154.81
2831,2015-09-18,,,,10201.0,154.77
2832,2015-09-25,,,,9599.0,155.74
2833,2015-10-02,,,,9580.0,156.64
2834,2015-10-09,,,,10120.0,156.16
2835,2015-10-16,,,,10138.0,156.71
2836,2015-10-23,,,,10640.0,157.53
2837,2015-10-30,,,,10846.0,157.21
2838,2015-11-06,,,,10902.0,156.38
2839,2015-11-13,,,,10718.0,156.34
2840,2015-11-20,,,,11064.0,157.96
2841,2015-11-27,,,,11251.0,158.43
2842,2015-12-04,,,,10684.0,155.56
2843,2015-12-11,,,,10599.0,158.58
2844,2015-12-18,,,,10672.0,158.58
2845,2016-01-08,,,,9973.0,159.31
2846,2016-01-15,,,,9786.0,159.96
2847,2016-01-22,,,,9720.0,161.46
2848,2016-01-29,,,,9796.0,162.78
2849,2016-02-05,,,,9359.0,163.8
2850,2016-02-12,,,,8831.0,164.96
2851,2016-02-19,,,,9460.0,165.11
2852,2016-02-26,,,,9420.0,166.08
2853,2016-03-04,,,,9780.0,165.72
2854,2016-03-11,,,,9630.0,161.27
2855,2016-03-18,,,,9905.0,162.5
2856,2016-03-24,,,,9998.0,162.95
2857,2016-04-01,,,,9915.0,163.43
2858,2016-04-08,,,,9580.0,164.18
2859,2016-04-15,,,,10110.0,163.34
2860,2016-04-22,,,,10428.0,162.57
2861,2016-04-29,,,,10229.0,162.45
2862,2016-05-06,,,,9813.0,163.79
2863,2016-05-13,,,,9817.0,163.94
2864,2016-05-20,,,,9896.0,163.66
2865,2016-05-27,,,,10281.0,164.04
2866,2016-06-03,,,,10252.0,164.41
2867,2016-06-10,,,,10065.0,164.65
2868,2016-06-17,,,,9660.0,165.06
2869,2016-06-24,,,,9350.0,168.5
2870,2016-07-01,,,,9719.0,166.33
2871,2016-07-08,,,,9383.0,167.71
2872,2016-07-15,,,,10027.0,166.77
2873,2016-07-22,,,,10106.0,166.58
2874,2016-07-29,,,,10341.0,167.05
2875,2016-08-05,,,,10250.0,167.61
2876,2016-08-12,,,,10726.0,167.52
2877,2016-08-19,,,,10620.0,167.46
2878,2016-08-26,,,,10508.0,167.49
2879,2016-09-02,,,,10557.0,167.34
2880,2016-09-09,,,,10659.0,164.6
2881,2016-09-16,,,,10404.0,163.72
2882,2016-09-23,,,,10666.0,165.11
2883,2016-09-30,,,,10240.0,166.09
2884,2016-10-07,,,,10560.0,164.24
2885,2016-10-14,,,,10460.0,163.59
2886,2016-10-21,,,,10694.0,164.29
2887,2016-10-28,,,,10680.0,161.85
2888,2016-11-04,,,,10315.0,162.11
2889,2016-11-11,,,,10673.0,160.62
2890,2016-11-18,,,,10732.0,160.15
2891,2016-11-25,,,,10704.0,161.08
2892,2016-12-02,,,,10471.0,159.94
2893,2016-12-09,,,,11180.0,161.1
2894,2016-12-16,,,,11372.0,161.92
2895,2016-12-23,,,,11462.0,163.23
2896,2016-12-30,,,,11458.0,164.56
2897,2017-01-06,,,,11565.0,163.65
2898,2017-01-13,,,,11574.0,163.52
2899,2017-01-20,,,,11593.0,163.19
2900,2017-01-27,,,,11839.0,161.54
2901,2017-02-03,,,,11622.0,162.15
2902,2017-02-10,,,,11675.0,163.95
2903,2017-02-17,,,,11748.0,163.78
2904,2017-02-24,,,,11930.0,165.72
2905,2017-03-03,,,,12008.0,164.8
2906,2017-03-10,,,,12010.0,159.63
2907,2017-03-17,,,,12080.0,159.32
2908,2017-03-24,,,,12066.0,159.93
2909,2017-03-31,,,,12250.0,161.46
2910,2017-04-07,,,,12211.0,162.79
2911,2017-04-13,,,,12173.0,163.58
2912,2017-04-21,,,,12071.0,162.91
2913,2017-04-28,,,,12454.0,161.95
2914,2017-05-05,,,,12613.0,160.99
2915,2017-05-12,,,,12720.0,160.5
2916,2017-05-19,,,,12624.0,161.47
2917,2017-05-26,,,,12595.0,161.49
2918,2017-06-02,,,,12736.0,162.13
2919,2017-06-09,,,,12723.0,165.14
2920,2017-06-16,,,,12719.0,164.53
2921,2017-06-23,,,,12786.0,165.05
2922,2017-06-30,,,,12390.0,162.04
2923,2017-07-07,,,,12338.0,160.53
2924,2017-07-14,,,,12644.0,161.35
2925,2017-07-21,,,,12436.0,162.02
2926,2017-07-28,,,,12143.0,162.2
2927,2017-08-04,,,,12140.0,163.48
2928,2017-08-11,,,,11933.0,164.34
2929,2017-08-18,,,,12134.0,164.18
2930,2017-08-25,,,,12200.0,164.69
2931,2017-09-01,,,,12062.0,165.15
2932,2017-09-08,,,,12259.0,163.4
2933,2017-09-15,,,,12527.0,161.77
2934,2017-09-22,,,,12550.0,161.19
2935,2017-09-29,,,,12715.0,160.93
2936,2017-10-06,,,,12973.0,161.27
2937,2017-10-13,,,,12994.0,161.48
2938,2017-10-20,,,,13023.0,162.02
2939,2017-10-27,,,,13165.0,161.76
2940,2017-11-03,,,,13476.0,162.64
2941,2017-11-10,,,,13188.0,162.55
2942,2017-11-17,,,,13055.0,162.74
2943,2017-11-24,,,,13000.0,162.97
2944,2017-12-01,,,,13056.0,162.73
2945,2017-12-08,,,,13144.0,163.4
2946,2017-12-15,,,,13036.0,163.48
2947,2017-12-22,,,,13061.0,161.62
2948,2017-12-29,,,,12994.0,161.77
2949,2018-01-05,,,,13169.0,161.69
2950,2018-01-12,,,,13243.0,160.41
2951,2018-01-19,,,,13259.0,160.41
2952,2018-01-26,,,,13317.0,160.16
2953,2018-02-02,,,,12979.0,158.18
2954,2018-02-09,,,,12156.0,158.06
2955,2018-02-16,,,,12380.0,157.76
2956,2018-02-23,,,,12505.0,158.68
2957,2018-03-02,,,,12087.0,159.89
2958,2018-03-09,,,,12360.0,157.16
2959,2018-03-16,,,,12373.0,158.24
2960,2018-03-23,,,,11924.0,158.91
2961,2018-03-29,,,,12126.0,159.44
2962,2018-04-06,,,,12196.0,159.24
2963,2018-04-13,,,,12425.0,159.29
2964,2018-04-20,,,,12578.0,158.3
2965,2018-04-27,,,,12580.0,158.38
2966,2018-05-04,,,,12771.0,159.14
2967,2018-05-11,,,,13053.0,158.92
2968,2018-05-18,,,,13127.0,157.83
2969,2018-05-25,,,,12925.0,160.08
2970,2018-06-01,,,,12629.0,161.66
2971,2018-06-08,,,,12696.0,160.23
2972,2018-06-15,,,,13133.0,160.88
2973,2018-06-22,,,,12500.0,162.14
2974,2018-06-29,,,,12240.0,162.14
2975,2018-07-06,,,,12509.0,162.5
2976,2018-07-13,,,,12525.0,162.68
2977,2018-07-20,,,,12658.0,163.16
2978,2018-07-27,,,,12823.0,162.05
2979,2018-08-03,,,,12585.0,161.37
2980,2018-08-10,,,,12599.0,162.7
2981,2018-08-17,,,,12237.0,163.52
2982,2018-08-24,,,,12378.0,163.02
2983,2018-08-31,,,,12458.0,162.93
2984,2018-09-07,,,,11940.0,160.42
2985,2018-09-14,,,,12087.0,159.49
2986,2018-09-21,,,,12375.0,158.74
2987,2018-09-28,,,,12413.0,158.55
2988,2018-10-05,,,,12220.0,158.04
2989,2018-10-12,,,,11626.0,158.16
2990,2018-10-19,,,,11589.0,159.78
2991,2018-10-26,,,,11170.0,160.32
2992,2018-11-02,,,,11596.0,159.72
2993,2018-11-09,,,,11475.0,159.43
2994,2018-11-16,,,,11405.0,160.54
2995,2018-11-23,,,,11148.0,160.66
2996,2018-11-30,,,,11331.0,161.31
2997,2018-12-07,,,,10928.0,163.24
2998,2018-12-14,,,,10908.0,162.89
2999,2018-12-21,,,,10577.0,163.5
3000,2018-12-28,,,,10467.0,163.6
3001,2019-01-04,,,,10409.0,165.02
3002,2019-01-11,,,,10942.0,164.24
3003,2019-01-18,,,,10987.0,164.28
3004,2019-01-25,,,,11156.0,165.35
3005,2019-02-01,,,,11193.0,165.73
3006,2019-02-08,,,,11012.0,166.38
3007,2019-02-15,,,,11068.0,166.55
3008,2019-02-22,,,,11406.0,166.17
3009,2019-03-01,,,,11527.0,165.32
3010,2019-03-08,,,,11483.0,164.44
3011,2019-03-15,,,,11612.0,164.22
3012,2019-03-22,,,,11604.0,164.66
3013,2019-03-29,,,,11500.0,166.24
3014,2019-04-05,,,,12030.0,165.34
